year,date,name,iso_a3,currency_code,local_price,dollar_ex,dollar_price,USD_raw,EUR_raw,GBP_raw,JPY_raw,CNY_raw,GDP_dollar,adj_price,USD_adj,EUR_adj,GBP_adj,JPY_adj,CNY_adj,"Gross domestic product per capita, current prices (National currency)","Gross domestic product per capita, current prices (U.S. dollars)","Inflation, average consumer prices (Index)","Inflation, average consumer prices (Percent change)",Unemployment rate (Percent of total labor force)
2011,2011-07-01,Chile,CHL,CLP,1850.0,462.75,3.997839005942734,-0.01652,-0.18882,0.02729,-0.02097,0.75878,11827.958,3.3027869415507825,0.58414,0.16218,0.45716,0.50171,0.53319,"7,066,768.32","14,610.80",80.446,3.335,7.3
2011,2011-07-01,China,CHN,CNY,14.65,6.445,2.2730799069045773,-0.44082,-0.53878,-0.41591,-0.44334,0.0,4382.1359999999995,2.879169910627281,0.03323,-0.24199,-0.04959,-0.02054,0.0,"35,882.28","5,553.24",91.758,5.4,4.09
2011,2011-07-01,Colombia,COL,COP,8400.0,1770.5,4.744422479525558,0.16714,-0.03733,0.21913,0.16186,1.08722,6273.371999999999,2.9867684778634622,1.07889,0.52514,0.91224,0.97071,1.01203,"13,893,951.48","7,518.30",75.243,3.415,10.808
2011,2011-07-01,Costa Rica,CRI,CRC,2050.0,504.305,4.065000347012225,0.0,-0.17519,0.04455,-0.00452,0.78832,,,,,,,,"4,687,846.10","9,270.57",80.248,4.879,10.492
2011,2011-07-01,Czech Republic,CZE,CZK,69.32,17.0219,4.07240084831893,0.00182,-0.17369,0.04645,-0.00271,0.79158,18288.284,3.6703358997340296,0.45209,0.0653,0.33569,0.37653,0.40539,"387,377.44","21,890.78",94.8,1.917,6.708
2011,2011-07-01,Denmark,DNK,DKK,28.5,5.19845,5.482403408708365,0.34868,0.11241,0.40877,0.34259,1.41188,56147.143,5.824249523203875,0.23191,-0.09623,0.13316,0.16781,0.19229,"332,130.47","61,864.09",96.633,2.656,7.767
2011,2011-07-01,Egypt,EGY,EGP,14.09,5.962000000000001,2.3633009057363297,-0.41862,-0.52047,-0.39272,-0.42125,0.03969,2788.829,2.788521493207467,0.10916,-0.18628,0.02025,0.05144,0.07349,"17,909.05","3,077.34",37.583,11.056,10.379
2011,2011-07-01,Euro area,EUZ,EUR,3.437660401,0.697520315,4.928401835866243,0.2124,0.0,0.26641,0.20692,1.16816,36947.0,4.731890939965295,0.36308,0.0,0.25381,0.29215,0.31924,,,,,
2011,2011-07-01,Hong Kong,HKG,HKD,15.1,7.7918,1.9379347519186836,-0.52326,-0.60678,-0.50203,-0.52542,-0.14744,31590.681,4.427152530766264,-0.42712,-0.57972,-0.47304,-0.45693,-0.44554,,,,,
2011,2011-07-01,Hungary,HUN,HUF,760.0,188.0724,4.040996977759629,-0.0059,-0.18006,0.03838,-0.0104,0.77776,12879.296,3.3626009798204395,0.57276,0.15383,0.44669,0.49092,0.52218,"2,854,145.90","14,195.85",103.923,3.921,10.655
2011,2011-07-01,India,IND,INR,84.0,44.4,1.8918918918918919,-0.53459,-0.61612,-0.51386,-0.53669,-0.1677,1264.839,2.7018167453694035,-0.08359,-0.32769,-0.15705,-0.13128,-0.11306,"69,874.50","1,458.11",99.075,9.5,
2011,2011-07-01,Indonesia,IDN,IDR,22534.0,8523.0,2.643904728382025,-0.34959,-0.46354,-0.32062,-0.35253,0.16314,3015.3740000000003,2.801410375089221,0.23515,-0.09386,0.13614,0.17087,0.19542,"32,363,747.86","3,688.53",71.943,5.343,6.56
2011,2011-07-01,Israel,ISR,ILS,15.9,3.40335,4.671867424743268,0.14929,-0.05205,0.20049,0.1441,1.0553,28685.616,4.261873934267479,0.43463,0.05249,0.31963,0.35998,0.38849,"120,895.78","33,787.43",96.225,3.449,7.05
2011,2011-07-01,Japan,JPN,JPY,320.0,78.365,4.083455624322083,0.00454,-0.17144,0.04929,0.0,0.79644,42820.392,5.066047313900885,0.05489,-0.2261,-0.02967,0.0,0.02097,"3,891,462.55","48,760.91",94.562,-0.278,4.583
2011,2011-07-01,Malaysia,MYS,MYR,7.2,2.9730000000000003,2.4217961654894045,-0.40423,-0.5086,-0.37769,-0.40692,0.06543,8423.176,3.1090778196053774,0.01942,-0.25212,-0.06229,-0.03362,-0.01336,"31,817.67","10,397.92",103.192,3.174,3.05
2011,2011-07-01,Mexico,MEX,MXN,32.0,11.67075,2.7418974787395842,-0.32549,-0.44365,-0.29544,-0.32854,0.20625,9565.962,3.174094632027289,0.13053,-0.17061,0.0399,0.0717,0.09417,"127,120.57","10,232.41",75.91,3.404,5.172
2011,2011-07-01,New Zealand,NZL,NZD,5.1,1.1560693640000002,4.411500000617609,0.08524,-0.10488,0.13358,0.08033,0.94076,32145.232999999997,4.458702797712303,0.29487,-0.05004,0.19108,0.22749,0.25323,"48,109.80","38,062.95",135.104,4.028,6.05
2011,2011-07-01,Norway,NOR,NOK,45.0,5.41405,8.311707501777782,1.0447,0.68649,1.13579,1.03546,2.65658,84443.634,7.434128929799089,0.46322,0.07347,0.34593,0.38708,0.41616,"561,565.80","100,197.17",101.285,1.285,3.364
2011,2011-07-01,Pakistan,PAK,PKR,205.13,86.345,2.375702125195437,-0.41557,-0.51796,-0.38954,-0.41821,0.04515,1049.749,2.689579575694741,0.156,-0.15192,0.06333,0.09584,0.11882,"104,252.13","1,216.75",72.873,13.661,5.95
2011,2011-07-01,Peru,PER,PEN,10.0,2.7375,3.6529680365296806,-0.10136,-0.25879,-0.06133,-0.10542,0.60706,5171.651,2.924087986854401,0.63495,0.19946,0.50389,0.54988,0.58237,"15,773.74","5,727.14",104.951,3.37,7.727
2011,2011-07-01,Philippines,PHL,PHP,118.0,42.41,2.7823626503183214,-0.31553,-0.43544,-0.28504,-0.31863,0.22405,2007.362,2.744061293876259,0.32699,-0.02647,0.22062,0.25794,0.28432,"107,124.20","2,473.25",96.942,4.698,7.025
2011,2011-07-01,Poland,POL,PLN,8.63,2.7968,3.0856693363844396,-0.24092,-0.3739,-0.2071,-0.24435,0.35748,12300.126,3.329650114784992,0.21283,-0.11023,0.11561,0.14972,0.17383,"41,122.95","13,879.53",161.648,4.267,9.632
2011,2011-07-01,Russia,RUS,RUB,75.0,27.7525,2.7024592379064947,-0.33519,-0.45166,-0.30557,-0.33819,0.1889,10437.49,3.223678694569571,0.09713,-0.19511,0.00918,0.04004,0.06184,"420,213.06","14,306.43",71.564,8.44,6.508
2011,2011-07-01,Saudi Arabia,SAU,SAR,10.0,3.7502,2.666524452029225,-0.34403,-0.45895,-0.31481,-0.34699,0.17309,16995.78,3.596801143338195,-0.02976,-0.2882,-0.10754,-0.08025,-0.06097,"88,705.72","23,654.86",87.492,3.745,5.772
2011,2011-07-01,Singapore,SGP,SGD,4.41,1.20705,3.65353547906052,-0.10122,-0.25868,-0.06118,-0.10528,0.60731,43116.689000000006,5.082904613929215,-0.0593,-0.30987,-0.13471,-0.10825,-0.08955,"67,783.38","53,891.46",91.995,5.248,2.025
2011,2011-07-01,South Africa,ZAF,ZAR,19.45,6.76885,2.8734570865065705,-0.29312,-0.41696,-0.26163,-0.29632,0.26412,7157.8009999999995,3.037086520255913,0.23822,-0.0916,0.13896,0.17379,0.1984,"63,823.34","8,799.48",74.233,4.985,24.8
2011,2011-07-01,South Korea,KOR,KRW,3700.0,1056.2,3.503124408256012,-0.13822,-0.2892,-0.09983,-0.14212,0.54114,20590.962,3.8013427405546762,0.20606,-0.1152,0.10938,0.1433,0.16727,,,,,
2011,2011-07-01,Sri Lanka,LKA,LKR,280.0,109.475,2.5576615665677096,-0.37081,-0.48104,-0.34278,-0.37365,0.1252,,,,,,,,"353,900.82","3,199.48",88.9,6.723,4.1
2011,2011-07-01,Sweden,SWE,SEK,48.4,6.3352,7.639853516858189,0.87942,0.55017,0.96315,0.87093,2.36101,48874.608,5.410491353321859,0.84798,0.35574,0.69985,0.75182,0.78855,"393,120.53","60,540.22",97.738,1.36,7.767
2011,2011-07-01,Switzerland,CHE,CHF,6.5,0.80615,8.063015567822365,0.98352,0.63603,1.07188,0.97456,2.54718,67245.997,6.455699425999487,0.63457,0.19918,0.50354,0.54951,0.582,"81,432.77","91,699.23",101.852,0.228,2.843
2011,2011-07-01,Taiwan,TWN,TWD,75.0,28.834,2.60109592841784,-0.36012,-0.47222,-0.33162,-0.36302,0.1443,18457.752,3.6799774854443172,-0.07496,-0.32136,-0.14911,-0.12309,-0.10471,,,,,
2011,2011-07-01,Thailand,THA,THB,70.0,29.75,2.3529411764705883,-0.42117,-0.52258,-0.39539,-0.42379,0.03513,4991.525,2.913840032859244,0.0568,-0.22469,-0.02791,0.00181,0.02282,"167,464.12","5,493.74",91.65,3.811,0.655
2011,2011-07-01,Turkey,TUR,TRY,6.5,1.72285,3.772818295266564,-0.07188,-0.23447,-0.03053,-0.07607,0.65978,10398.685,3.221470951907312,0.53271,0.12445,0.40985,0.45296,0.48342,"18,801.56","11,221.40",189.946,6.472,9.096
2011,2011-07-01,UAE,ARE,AED,12.0,3.67305,3.267039653693797,-0.1963,-0.3371,-0.1605,-0.19993,0.43727,,,,,,,,,,,,
2011,2011-07-01,Ukraine,UKR,UAH,16.5,7.994,2.06404803602702,-0.49224,-0.58119,-0.46962,-0.49453,-0.09196,,,,,,,,"28,600.59","3,589.63","33,678,925.09",7.958,7.856
2011,2011-07-01,United States,USA,USD,4.065,1.0,4.065,0.0,-0.17519,0.04455,-0.00452,0.78832,47283.633,5.319975610966815,0.0,-0.26637,-0.08016,-0.05203,-0.03216,"50,008.11","50,008.11",224.923,3.14,8.933
2011,2011-07-01,Uruguay,URY,UYU,90.0,18.45,4.878048780487805,0.20001,-0.01022,0.25347,0.19459,1.14601,,,,,,,,"294,885.66","15,267.78",105.183,8.093,6.342
2011,2011-07-01,Venezuela,VEN,VEF,28.0,4.29465,6.519739676108647,0.60387,0.32289,0.67532,0.59662,1.86824,,,,,,,,0.469,"12,180.03",238.542,26.09,8.204
2012,2012-01-01,Argentina,ARG,ARS,20.0,4.3135,4.636606004404776,0.10469,0.04647,0.21269,0.11452,0.90146,9138.177,2.994189696287433,0.75552,0.49594,0.71806,0.69432,0.76178,"63,208.89","13,889.79",78.603,10.043,7.2
2012,2012-01-01,Australia,AUS,AUD,4.8,0.972337012,4.936560000042454,0.17615,0.11417,0.29115,0.18663,1.02447,55589.549000000006,5.142346222460521,0.0883,-0.07262,0.06508,0.05036,0.09218,"66,079.49","68,445.12",101,1.686,5.233
2012,2012-01-01,Brazil,BRA,BRL,10.25,1.805,5.678670360110804,0.35296,0.28166,0.48524,0.36501,1.32881,10816.487,3.0718036057203246,1.09574,0.78585,1.05103,1.02269,1.10322,"24,278.35","12,424.95","23,066,633,284,567.30",5.404,7.4
2012,2012-01-01,Britain,GBR,GBP,2.49,0.651253663,3.823395001772144,-0.08906,-0.13707,0.0,-0.08095,0.56796,36119.846,4.241964430463037,0.0218,-0.12929,0.0,-0.01382,0.02545,,,,,
2012,2012-01-01,Canada,CAN,CAD,4.73,1.02095,4.63293990890837,0.10381,0.04564,0.21173,0.11364,0.89996,46214.914000000004,4.70881363798184,0.1154,-0.04953,0.0916,0.07652,0.11938,"52,710.50","52,744.00",121.675,1.516,7.375
2012,2012-01-01,Chile,CHL,CLP,2050.0,506.05,4.0509831044363205,-0.03484,-0.0857,0.05953,-0.02624,0.6613,11827.958,3.118579361443639,0.47261,0.25486,0.44119,0.42128,0.47787,"7,447,114.82","15,307.80",82.859,2.999,6.595
2012,2012-01-01,China,CHN,CNY,15.4,6.3155,2.4384450954002057,-0.41903,-0.44965,-0.36223,-0.41386,0.0,4382.1359999999995,2.7742452668118776,-0.00356,-0.1509,-0.02482,-0.03829,0.0,"39,658.03","6,282.71",94.186,2.646,4.09
2012,2012-01-01,Colombia,COL,COP,8400.0,1852.15,4.535269821558729,0.08054,0.0236,0.18619,0.09017,0.8599,6273.371999999999,2.8617059979165154,0.79665,0.53099,0.75831,0.73402,0.80306,"14,810,749.61","8,237.29",77.632,3.174,10.375
2012,2012-01-01,Costa Rica,CRI,CRC,2050.0,509.54,4.023236644816894,-0.04145,-0.09196,0.05227,-0.03291,0.64992,,,,,,,,"5,083,072.75","10,107.45",83.855,4.495,9.849
2012,2012-01-01,Czech Republic,CZE,CZK,70.22,20.36535,3.448013414942537,-0.1785,-0.22179,-0.09818,-0.17118,0.41402,18288.284,3.4173389214003542,0.14384,-0.02529,0.11943,0.10397,0.14792,"389,218.35","19,880.90",97.917,3.288,6.975
2012,2012-01-01,Denmark,DNK,DKK,31.5,5.86135,5.374188540182723,0.28042,0.21294,0.40561,0.29182,1.20394,56147.143,5.168132310975946,0.17886,0.00455,0.15371,0.13777,0.18307,"339,574.69","58,623.41",98.908,2.354,7.808
2012,2012-01-01,Egypt,EGY,EGP,15.5,6.037000000000001,2.5675004141129696,-0.38829,-0.42052,-0.32848,-0.38284,0.05293,2788.829,2.7005623445884552,0.07781,-0.08156,0.05481,0.04024,0.08165,"20,299.39","3,379.01",40.85,8.692,12.373
2012,2012-01-01,Euro area,EUZ,EUR,3.49245637,0.788239467,4.430704774644328,0.05563,0.0,0.15884,0.06503,0.81702,36947.0,4.280216395620281,0.17352,0.0,0.14848,0.13262,0.17771,,,,,
2012,2012-01-01,Hong Kong,HKG,HKD,16.5,7.76735,2.1242766194390623,-0.49388,-0.52056,-0.4444,-0.48938,-0.12884,31590.681,4.032511944261667,-0.4028,-0.4911,-0.41554,-0.42362,-0.40067,,,,,
2012,2012-01-01,Hungary,HUN,HUF,645.0,245.69425,2.6252140617861426,-0.37454,-0.4075,-0.31338,-0.36896,0.07659,12879.296,3.1671987775916435,-0.06033,-0.19928,-0.08038,-0.09309,-0.05698,"2,911,837.50","12,935.51",109.813,5.668,10.668
2012,2012-01-01,India,IND,INR,84.0,51.905,1.6183412002697235,-0.61443,-0.63474,-0.57673,-0.61099,-0.33632,1264.839,2.6300850061726484,-0.30244,-0.40558,-0.31732,-0.32675,-0.29994,"78,560.16","1,443.88",108.983,10,
2012,2012-01-01,Indonesia,IDN,IDR,22534.0,9160.0,2.4600436681222706,-0.41389,-0.44477,-0.35658,-0.40867,0.00886,3015.3740000000003,2.7110389806762307,0.02871,-0.1234,0.00676,-0.00715,0.03238,"35,105,215.36","3,744.53",74.807,3.981,6.14
2012,2012-01-01,Israel,ISR,ILS,15.9,3.8485,4.131479797323633,-0.01566,-0.06753,0.08058,-0.0069,0.69431,28685.616,3.898166411072528,0.20152,0.02385,0.17588,0.15963,0.20581,"126,016.15","32,681.20",97.867,1.706,6.875
2012,2012-01-01,Japan,JPN,JPY,320.0,76.92,4.160166406656266,-0.00883,-0.06106,0.08808,0.0,0.70607,42820.392,4.551833030659022,0.03612,-0.11709,0.01401,0.0,0.03982,"3,923,699.99","49,175.05",94.516,-0.049,4.325
2012,2012-01-01,Malaysia,MYS,MYR,7.35,3.13955,2.3410998391489226,-0.44223,-0.47162,-0.38769,-0.43726,-0.03992,8423.176,2.961124277587415,-0.10371,-0.23624,-0.12284,-0.13495,-0.10051,"33,380.18","10,806.84",104.908,1.664,3.025
2012,2012-01-01,Mexico,MEX,MXN,37.0,13.6844,2.7038087164946947,-0.35581,-0.38976,-0.29283,-0.35007,0.10882,9565.962,3.013972731749743,0.017,-0.13338,-0.0047,-0.01845,0.02063,"135,268.86","10,271.41",79.031,4.112,4.891
2012,2012-01-01,New Zealand,NZL,NZD,5.1,1.26000126,4.047615000004048,-0.03564,-0.08646,0.05864,-0.02705,0.65992,32145.232999999997,4.058157354647012,0.13072,-0.03647,0.10659,0.0913,0.13476,"48,957.08","39,683.43",136.536,1.06,6.45
2012,2012-01-01,Norway,NOR,NOK,41.0,6.0399,6.788191857481084,0.61731,0.53208,0.77544,0.63171,1.78382,84443.634,6.476711351643422,0.18818,0.01249,0.16283,0.14677,0.19243,"588,323.22","101,129.91",101.991,0.697,3.294
2012,2012-01-01,Pakistan,PAK,PKR,260.0,90.05,2.887284841754581,-0.3121,-0.34835,-0.24484,-0.30597,0.18407,1049.749,2.620138109723291,0.24925,0.06453,0.2226,0.20571,0.25371,"112,047.96","1,247.10",80.892,11.004,5.95
2012,2012-01-01,Peru,PER,PEN,10.0,2.6925,3.714020427112349,-0.11512,-0.16175,-0.02861,-0.10724,0.52311,5171.651,2.8107566060197176,0.49798,0.27648,0.46602,0.44576,0.50333,"16,877.99","6,399.34",108.787,3.655,6.798
2012,2012-01-01,Philippines,PHL,PHP,118.0,44.005,2.6815134643790475,-0.36112,-0.39479,-0.29866,-0.35543,0.09968,2007.362,2.664423187363155,0.14094,-0.02777,0.11659,0.10116,0.14501,"114,915.21","2,721.25",100.025,3.181,6.975
2012,2012-01-01,Poland,POL,PLN,9.1,3.52045,2.58489681716826,-0.38414,-0.41659,-0.32393,-0.37866,0.06006,12300.126,3.1404149009977798,-0.06687,-0.20485,-0.08678,-0.0994,-0.06354,"42,650.57","13,096.89",167.629,3.7,10.088
2012,2012-01-01,Russia,RUS,RUB,81.0,31.7693,2.549631247776942,-0.39254,-0.42455,-0.33315,-0.38713,0.0456,10437.49,3.0542767847913317,-0.05365,-0.19358,-0.07384,-0.08663,-0.05027,"475,094.70","15,287.97",75.196,5.075,5.45
2012,2012-01-01,Saudi Arabia,SAU,SAR,10.0,3.7502,2.666524452029225,-0.36469,-0.39817,-0.30258,-0.35903,0.09353,16995.78,3.357566716981832,-0.09966,-0.23279,-0.11887,-0.13105,-0.09645,"94,530.65","25,208.17",90,2.867,5.524
2012,2012-01-01,Singapore,SGP,SGD,4.85,1.2928,3.7515470297029703,-0.10618,-0.15328,-0.01879,-0.09822,0.5385,43116.689000000006,4.565535367249543,-0.06846,-0.2062,-0.08833,-0.10093,-0.06513,"69,416.45","55,547.55",96.205,4.576,1.95
2012,2012-01-01,South Africa,ZAF,ZAR,19.95,8.1304,2.453753812850536,-0.41539,-0.44619,-0.35823,-0.41018,0.00628,7157.8009999999995,2.9026066612658505,-0.04164,-0.18335,-0.06209,-0.07505,-0.03822,"67,379.28","8,207.06",78.408,5.624,24.875
2012,2012-01-01,South Korea,KOR,KRW,3700.0,1158.75,3.1930960086299893,-0.23924,-0.27933,-0.16485,-0.23246,0.30948,20590.962,3.523826901419011,0.02726,-0.12463,0.00535,-0.00854,0.03093,,,,,
2012,2012-01-01,Sri Lanka,LKA,LKR,290.0,113.93,2.54542262792943,-0.39355,-0.4255,-0.33425,-0.38814,0.04387,,,,,,,,"427,537.97","3,347.89",95.6,7.537,4
2012,2012-01-01,Sweden,SWE,SEK,41.0,6.9338,5.913063543799937,0.4088,0.33457,0.54655,0.42135,1.42493,48874.608,4.8318119215142055,0.38735,0.18221,0.35775,0.33899,0.39231,"391,704.47","57,816.02",98.653,0.937,7.967
2012,2012-01-01,Switzerland,CHE,CHF,6.5,0.9551,6.805570097372003,0.62145,0.536,0.77998,0.63589,1.79095,67245.997,5.681401879270771,0.35798,0.15718,0.32901,0.31064,0.36283,"81,613.53","87,037.30",101.146,-0.693,2.905
2012,2012-01-01,Taiwan,TWN,TWD,75.0,29.9795,2.5017095014926864,-0.40396,-0.43537,-0.34568,-0.39865,0.02594,18457.752,3.425176015860718,-0.17198,-0.29442,-0.18965,-0.20085,-0.16903,,,,,
2012,2012-01-01,Thailand,THA,THB,78.0,31.75,2.456692913385827,-0.41469,-0.44553,-0.35746,-0.40947,0.00748,4991.525,2.802426629406035,-0.0062,-0.15314,-0.0274,-0.04084,-0.00265,"182,165.04","5,862.99",94.411,3.012,0.662
2012,2012-01-01,Turkey,TUR,TRY,6.6,1.86295,3.5427681902359156,-0.15593,-0.20041,-0.0734,-0.14841,0.45288,10398.685,3.0524822368499245,0.31575,0.1212,0.28768,0.26989,0.32045,"20,911.57","11,637.92",206.835,8.892,8.432
2012,2012-01-01,UAE,ARE,AED,12.0,3.673,3.2670841274162807,-0.22161,-0.26263,-0.1455,-0.21467,0.33982,,,,,,,,,,,,
2012,2012-01-01,Ukraine,UKR,UAH,17.0,8.0405,2.1142963746035695,-0.49626,-0.52281,-0.44701,-0.49178,-0.13293,,,,,,,,"30,958.46","3,872.53","33,869,340.55",0.565,7.529
2012,2012-01-01,United States,USA,USD,4.19722,1.0,4.19722,0.0,-0.0527,0.09777,0.00891,0.72127,47283.633,4.758236843274789,0.0,-0.14786,-0.02134,-0.03486,0.00357,"51,736.74","51,736.74",229.586,2.073,8.075
2012,2012-01-01,Uruguay,URY,UYU,90.0,19.45,4.627249357326479,0.10246,0.04436,0.21025,0.11228,0.89762,,,,,,,,"330,109.29","16,253.47",113.701,8.098,6.317
2012,2012-01-01,Venezuela,VEN,VEF,30.0,4.29465,6.985435367259265,0.6643,0.5766,0.82702,0.67912,1.86471,,,,,,,,0.557,"11,993.39",288.8,21.069,7.823
2012,2012-07-01,Argentina,ARG,ARS,19.0,4.56625,4.160963591568573,-0.03848,-0.04223,-0.00034,0.0171,0.69855,9138.177,3.00556800865508,0.48886,0.34071,0.38747,0.50965,0.5824,"63,208.89","13,889.79",78.603,10.043,7.2
2012,2012-07-01,Australia,AUS,AUD,4.56,0.9743264970000001,4.680155999082923,0.08149,0.07728,0.1244,0.14401,0.91049,55589.549000000006,5.012892059042034,0.00406,-0.09585,-0.06432,0.01808,0.06714,"66,079.49","68,445.12",101,1.686,5.233
2012,2012-07-01,Brazil,BRA,BRL,10.08,2.04215,4.9359743407683085,0.14061,0.13616,0.18586,0.20654,1.01492,10816.487,3.0780935742509667,0.72456,0.55296,0.60711,0.74864,0.83291,"24,278.35","12,424.95","23,066,633,284,567.30",5.404,7.4
2012,2012-07-01,Britain,GBR,GBP,2.69,0.646266197,4.162371500299899,-0.03816,-0.04191,0.0,0.01744,0.69913,36119.846,4.171539018150346,0.07308,-0.0337,0.0,0.08806,0.1405,,,,,
2012,2012-07-01,Canada,CAN,CAD,5.12,1.01945,5.022315954681446,0.16056,0.15603,0.2066,0.22764,1.05016,46214.914000000004,4.6077817363781675,0.17219,0.05555,0.09236,0.18856,0.24584,"52,710.50","52,744.00",121.675,1.516,7.375
2012,2012-07-01,Chile,CHL,CLP,2050.0,493.05,4.157793327248758,-0.03922,-0.04296,-0.0011,0.01632,0.69726,11827.958,3.121802725932621,0.43233,0.28981,0.33479,0.45233,0.52232,"7,447,114.82","15,307.80",82.859,2.999,6.595
2012,2012-07-01,China,CHN,CNY,15.65,6.3885,2.449714330437505,-0.43392,-0.43613,-0.41146,-0.4012,0.0,4382.1359999999995,2.8000430677787067,-0.05911,-0.15274,-0.12319,-0.04597,0.0,"39,658.03","6,282.71",94.186,2.646,4.09
2012,2012-07-01,Colombia,COL,COP,8600.0,1804.475,4.7659291483672535,0.10131,0.09702,0.145,0.16497,0.9455,6273.371999999999,2.881769900470702,0.77858,0.60161,0.65746,0.80342,0.89033,"14,810,749.61","8,237.29",77.632,3.174,10.375
2012,2012-07-01,Czech Republic,CZE,CZK,70.33,21.048000000000002,3.341410110224249,-0.22787,-0.23088,-0.19723,-0.18323,0.364,18288.284,3.400975701773682,0.0566,-0.04853,-0.01535,0.07136,0.12299,"389,218.35","19,880.90",97.917,3.288,6.975
2012,2012-07-01,Denmark,DNK,DKK,28.5,6.1356,4.645022491687854,0.07337,0.06919,0.11596,0.13542,0.89615,56147.143,5.036987619589771,-0.00825,-0.10693,-0.07579,0.0056,0.05406,"339,574.69","58,623.41",98.908,2.354,7.808
2012,2012-07-01,Egypt,EGY,EGP,16.0,6.0665,2.6374350943707245,-0.39054,-0.39292,-0.36636,-0.35531,0.07663,2788.829,2.731190775089701,0.03852,-0.06481,-0.0322,0.05303,0.10377,"20,299.39","3,379.01",40.85,8.692,12.373
2012,2012-07-01,Euro area,EUZ,EUR,3.5834822410000005,0.8248443109999999,4.344434692961107,0.00391,0.0,0.04374,0.06194,0.77345,36947.0,4.207283196332505,0.1105,0.0,0.03487,0.12601,0.18027,,,,,
2012,2012-07-01,Hong Kong,HKG,HKD,16.5,7.75815,2.126795692271998,-0.50854,-0.51046,-0.48904,-0.48013,-0.13182,31590.681,3.975818172000294,-0.42471,-0.48195,-0.46389,-0.41668,-0.38857,,,,,
2012,2012-07-01,Hungary,HUN,HUF,830.0,238.2151,3.4842459608983645,-0.19486,-0.198,-0.16292,-0.14832,0.42231,12879.296,3.167234668233178,0.18308,0.06536,0.10251,0.1996,0.25741,"2,911,837.50","12,935.51",109.813,5.668,10.668
2012,2012-07-01,India,IND,INR,89.0,56.165,1.5846167542063563,-0.63383,-0.63525,-0.6193,-0.61266,-0.35314,1264.839,2.6653339091278254,-0.36062,-0.42424,-0.40416,-0.35169,-0.32045,"78,560.16","1,443.88",108.983,10,
2012,2012-07-01,Indonesia,IDN,IDR,24200.0,9482.5,2.5520696018982334,-0.41027,-0.41257,-0.38687,-0.37618,0.04178,3015.3740000000003,2.740980566164008,0.00132,-0.09831,-0.06687,0.0153,0.06423,"35,105,215.36","3,744.53",74.807,3.981,6.14
2012,2012-07-01,Israel,ISR,ILS,11.9,4.07625,2.91934989267096,-0.3254,-0.32803,-0.29863,-0.2864,0.19171,28685.616,3.850280290311086,-0.18458,-0.26572,-0.24011,-0.1732,-0.13335,"126,016.15","32,681.20",97.867,1.706,6.875
2012,2012-07-01,Japan,JPN,JPY,320.0,78.22,4.091025313219125,-0.05464,-0.05833,-0.01714,0.0,0.67,42820.392,4.461092728997123,-0.01377,-0.11191,-0.08093,0.0,0.04819,"3,923,699.99","49,175.05",94.516,-0.049,4.325
2012,2012-07-01,Malaysia,MYS,MYR,7.4,3.1735,2.331810304080668,-0.46116,-0.46326,-0.43979,-0.43002,-0.04813,8423.176,2.974670348552581,-0.15698,-0.24086,-0.21438,-0.1452,-0.10401,"33,380.18","10,806.84",104.908,1.664,3.025
2012,2012-07-01,Mexico,MEX,MXN,37.0,13.687000000000001,2.703295097537809,-0.37532,-0.37776,-0.35054,-0.33921,0.10351,9565.962,3.0240540744465227,-0.03863,-0.13429,-0.1041,-0.02521,0.02177,"135,268.86","10,271.41",79.031,4.112,4.891
2012,2012-07-01,New Zealand,NZL,NZD,5.1,1.273560876,4.004520000659945,-0.07463,-0.07824,-0.03792,-0.02115,0.63469,32145.232999999997,3.9997822772325393,0.07671,-0.03042,0.00339,0.09175,0.14436,"48,957.08","39,683.43",136.536,1.06,6.45
2012,2012-07-01,Norway,NOR,NOK,43.0,6.09205,7.0583793632685214,0.63105,0.62469,0.69576,0.72533,1.88131,84443.634,6.259776624096635,0.21264,0.09198,0.13006,0.22958,0.28883,"588,323.22","101,129.91",101.991,0.697,3.294
2012,2012-07-01,Pakistan,PAK,PKR,285.0,94.605,3.0125257650229904,-0.30386,-0.30658,-0.27625,-0.26363,0.22975,1049.749,2.6560391281254963,0.21978,0.09841,0.13672,0.23682,0.29642,"112,047.96","1,247.10",80.892,11.004,5.95
2012,2012-07-01,Philippines,PHL,PHP,118.0,42.2,2.796208530805687,-0.35385,-0.35637,-0.32822,-0.3165,0.14144,2007.362,2.6974208898065766,0.11483,0.0039,0.03891,0.13039,0.18487,"114,915.21","2,721.25",100.025,3.181,6.975
2012,2012-07-01,Poland,POL,PLN,9.1,3.46035,2.6297917840680856,-0.39231,-0.39468,-0.3682,-0.35718,0.07351,12300.126,3.142206734284045,-0.09994,-0.1895,-0.16123,-0.08737,-0.04339,"42,650.57","13,096.89",167.629,3.7,10.088
2012,2012-07-01,Russia,RUS,RUB,75.0,32.76525,2.2890104607778055,-0.47105,-0.47312,-0.45007,-0.44048,-0.0656,10437.49,3.0617158062676118,-0.19598,-0.27598,-0.25073,-0.18475,-0.14546,"475,094.70","15,287.97",75.196,5.075,5.45
